Title,kg price,Discounted Price,Actual Price,Actual Price 2,Image,Merchant Product Id HTML
Cebolla francesa Carrefour malla 500 g,"500 g |
3,58 €/kg",,"1,79 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/795913/795913.jpg,"<img aria-describedby=""product-521031807"" alt=""Cebolla francesa Carrefour malla 500 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/795913/795913.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/795913/795913.jpg"" width=""100%""> <p class=""title-product"">
Cebolla francesa Carrefour malla 500 g</p>"
Remolacha  manojo 500 g,"500 g |
3,78 €/kg",,"1,89 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/050316/050316.jpg,"<img aria-describedby=""product-521028269"" alt=""Remolacha  manojo 500 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/050316/050316.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/050316/050316.jpg"" width=""100%""> <p class=""title-product"">
Remolacha  manojo 500 g</p>"
Ajo morado ristra  500 g,"500 g |
7,70 €/kg",,"3,85 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/257524/257524.jpg,"<img aria-describedby=""product-641401778"" alt=""Ajo morado ristra  500 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/257524/257524.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/257524/257524.jpg"" width=""100%""> <p class=""title-product"">
Ajo morado ristra  500 g</p>"
Surtido de cebollas para ensalada Carrefour malla 500 g,"500 g |
3,38 €/kg",,"1,69 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/795909/795909.jpg,"<img aria-describedby=""product-602104534"" alt=""Surtido de cebollas para ensalada Carrefour malla 500 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/795909/795909.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/795909/795909.jpg"" width=""100%""> <p class=""title-product"">
Surtido de cebollas para ensalada Carrefour malla 500 g</p>"
Ajo tierno troceado,"Bandeja de 100 gr. |
14,90 €/kg",,"1,49 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/169744/169744.gif,"<img aria-describedby=""product-521032333"" alt=""Ajo tierno troceado"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/169744/169744.gif"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/169744/169744.gif"" width=""100%""> <p class=""title-product"">
Ajo tierno troceado</p>"
Ajo negro pelado ecológico Carrefour granel 60 g,"60 g |
82,50 €/kg",,"4,95 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/884519/884519.jpg,"<img aria-describedby=""product-842800498"" alt=""Ajo negro pelado ecológico Carrefour granel 60 g"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/884519/884519.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/884519/884519.jpg"" width=""100%""> <p class=""title-product"">
Ajo negro pelado ecológico Carrefour granel 60 g</p>"
Ajo tierno pelado,"Bolsa de 150 g  |
13,00 €/ud",,"1,95 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/297835/297835.gif,"<img aria-describedby=""product-522713980"" alt=""Ajo tierno pelado "" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/297835/297835.gif"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/297835/297835.gif"" width=""100%""> <p class=""title-product"">
Ajo tierno pelado </p>"
Ajo morado ecológico Carrefour granel 250 g,"250 g |
9,96 €/kg",,"2,49 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/941463/941463.jpg,"<img aria-describedby=""product-857400670"" alt=""Ajo morado ecológico Carrefour granel 250 g "" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/941463/941463.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/941463/941463.jpg"" width=""100%""> <p class=""title-product"">
Ajo morado ecológico Carrefour granel 250 g </p>"
Jengibre ecológico  granel 300 g aprox,"Envase de 300.0 g. aprox |
5,75 €/kg",,"1,72 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/218106/218106.jpg,"<img aria-describedby=""product-prod81456"" alt=""Jengibre ecológico  granel 300 g aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/218106/218106.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/218106/218106.jpg"" width=""100%""> <p class=""title-product"">
Jengibre ecológico  granel 300 g aprox</p>"
Ajo Carrefour Bio a granel 200 g aprox,"Envase de  200.0 g. aprox |
5,99 €/kg",,"1,20 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/332219/332219.jpg,"<img aria-describedby=""product-fprod1290082"" alt=""Ajo Carrefour Bio a granel 200 g aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/332219/332219.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/332219/332219.jpg"" width=""100%""> <p class=""title-product"">
Ajo Carrefour Bio a granel 200 g aprox</p>"
