Title,kg price,Discounted Price,Actual Price,Actual Price 2,Image,Merchant Product Id HTML
Filetes de Trucha 200-400 grs aprox,"Bandeja de  400.0 g. aprox |
13,90 €/kg",,"5,56 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/374376/374376.jpg,"<img aria-describedby=""product-662704324"" alt=""Filetes de Trucha 200-400 grs aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/374376/374376.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/374376/374376.jpg"" width=""100%""> <p class=""title-product"">
Filetes de Trucha 200-400 grs aprox</p>"
Dorada de estero Carrefour Calidad y Origen 500 g aprox,"Envase de 500.0 g. aprox |
13,40 €/kg",,"6,70 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/031139/031139.jpg,"<img aria-describedby=""product-prod890047"" alt=""Dorada de estero Carrefour Calidad y Origen 500 g aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/031139/031139.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/031139/031139.jpg"" width=""100%""> <p class=""title-product"">
Dorada de estero Carrefour Calidad y Origen 500 g aprox</p>"
Rodaballo Carrefour Calidad y Origen Pieza 1500 g aprox,"Pieza de 1500.0 g. aprox |
14,80 €/kg",,"22,20 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/395409/395409.jpg,"<img aria-describedby=""product-628108409"" alt=""Rodaballo Carrefour Calidad y Origen Pieza 1500 g aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/395409/395409.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/395409/395409.jpg"" width=""100%""> <p class=""title-product"">
Rodaballo Carrefour Calidad y Origen Pieza 1500 g aprox</p>"
Lubina Filete 400 g aprox,"Bandeja de 400.0 g. aprox |
23,90 €/kg",,"9,56 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/148828/148828.jpg,"<img aria-describedby=""product-872703914"" alt=""Lubina Filete 400 g aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/148828/148828.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/148828/148828.jpg"" width=""100%""> <p class=""title-product"">
Lubina Filete 400 g aprox</p>"
Perca Filete 500 gr aprox,"Envase de 500.0 g. aprox |
10,90 €/kg",,"5,45 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/146799/146799.jpg,"<img aria-describedby=""product-530067502"" alt=""Perca Filete 500 gr aprox  "" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/146799/146799.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/146799/146799.jpg"" width=""100%""> <p class=""title-product"">
Perca Filete 500 gr aprox  </p>"
Salmonete Pequeño 500 gr aprox,"10-15 piezas por kilo. Bandeja de  500.0 g. aprox |
8,90 €/kg",,"4,45 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033420/033420.jpg,"<img aria-describedby=""product-628108211"" alt=""Salmonete Pequeño 500 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033420/033420.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/033420/033420.jpg"" width=""100%""> <p class=""title-product"">
Salmonete Pequeño 500 gr aprox</p>"
Lomo de salmón Carrefour Calidad y Origen 500 g aprox,"Envase de 500.0 g. aprox |
16,26 €/kg","8,13 €",,"11,45 €",https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/003300/003300.jpg,"<img aria-describedby=""product-prod810153"" alt=""Lomo de salmón Carrefour Calidad y Origen 500 g aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/003300/003300.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/003300/003300.jpg"" width=""100%""> <p class=""title-product"">
Lomo de salmón Carrefour Calidad y Origen 500 g aprox</p>"
Gallo Filete por piezas 1 Kg aprox,"Envase de 1000.0 g. aprox |
16,90 €/kg",,"16,90 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/164038/164038.jpg,"<img aria-describedby=""product-867010922"" alt=""Gallo Filete por piezas 1 Kg aprox   "" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/164038/164038.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/164038/164038.jpg"" width=""100%""> <p class=""title-product"">
Gallo Filete por piezas 1 Kg aprox   </p>"
Cola Rape Pequeña Pieza 500 g aprox,"Envase de 500.0 g. aprox |
21,50 €/kg",,"10,75 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033411/033411.jpg,"<img aria-describedby=""product-609800646"" alt=""Cola Rape Pequeña Pieza 500 g aprox   "" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/033411/033411.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/033411/033411.jpg"" width=""100%""> <p class=""title-product"">
Cola Rape Pequeña Pieza 500 g aprox   </p>"
Rape Blanco Pieza de 1 a 3 kg 500 gr aprox,"Pieza de 2000.0 g. aprox |
8,90 €/kg",,"17,80 €",,https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/234989/234989.jpg,"<img aria-describedby=""product-530807348"" alt=""Rape Blanco Pieza de 1 a 3 kg 500 gr aprox"" src=""https://static.carrefour.es/hd_280x_/supermercado/bcc_static/catalogImages/product/234989/234989.jpg"" srcset=""https://static.carrefour.es/hd_560x_/supermercado/bcc_static/catalogImages/product/234989/234989.jpg"" width=""100%""> <p class=""title-product"">
Rape Blanco Pieza de 1 a 3 kg 500 gr aprox</p>"
